"","Speech_Id","Tone_Household","Tone_Firms","Tone_Banks","Tone_Government"
"2038","Chairman Alan Greenspan2001-06-28",NA,NA,NA,NA
"2039","Chairman Alan Greenspan2001-06-28",1,NA,NA,NA
"2040","Governor Edward M. Gramlich2001-06-20",NA,NA,1,NA
"2041","Chairman Alan Greenspan2001-06-20",1,NA,NA,NA
"2042","Vice Chairman Roger W. Ferguson2001-06-14",1,1,NA,NA
"2043","Governor Edward M. Gramlich2001-06-11",1,NA,NA,1
"2044","Governor Laurence H. Meyer2001-06-06",0,0.714285714285714,NA,NA
"2045","Chairman Alan Greenspan2001-05-24",0.333333333333333,-1,-0.428571428571429,NA
"2046","Governor Laurence H. Meyer2001-05-24",1,0.666666666666667,NA,NA
"2047","Governor Laurence H. Meyer2001-05-21",NA,NA,NA,1
"2048","Vice Chairman Roger W. Ferguson2001-05-21",NA,1,NA,-1
"2049","Chairman Alan Greenspan2001-05-18",1,NA,-0.142857142857143,NA
"2050","Governor Laurence H. Meyer2001-05-17",NA,NA,-1,NA
"2051","Governor Laurence H. Meyer2001-05-10",NA,NA,-0.833333333333333,NA
"2052","Chairman Alan Greenspan2001-05-10",1,NA,-0.555555555555556,NA
"2053","Chairman Alan Greenspan2001-04-27",NA,1,NA,NA
"2054","Vice Chairman Roger W. Ferguson2001-04-26",NA,NA,0,NA
"2055","Governor Edward M. Gramlich2001-04-19",0.6,NA,NA,1
"2056","Vice Chairman Roger W. Ferguson2001-04-19",NA,NA,NA,NA
"2057","Chairman Alan Greenspan2001-04-06",1,NA,NA,NA
"2058","Vice Chairman Roger W. Ferguson2001-04-05",NA,NA,0,NA
"2059","Governor Edward M. Gramlich2001-04-05",1,NA,-1,NA
"2060","Governor Laurence H. Meyer2001-03-28",NA,1,NA,NA
"2061","Chairman Alan Greenspan2001-03-27",NA,NA,NA,NA
"2062","Governor Edward M. Gramlich2001-03-23",0.2,NA,-0.6,NA
"2063","Governor Laurence H. Meyer2001-03-15",NA,NA,-0.333333333333333,NA
"2064","Vice Chairman Roger W. Ferguson2001-03-09",NA,NA,0,NA
"2065","Chairman Alan Greenspan2001-03-07",NA,NA,-0.5,NA
"2066","Governor Laurence H. Meyer2001-03-05",NA,NA,-0.6,NA
"2067","Vice Chairman Roger W. Ferguson2001-02-27",NA,NA,0,NA
"2068","Governor Edward M. Gramlich2001-02-20",1,0.692307692307692,NA,NA
"2069","Governor Laurence H. Meyer2001-02-15",-1,NA,-0.333333333333333,NA
"2070","Vice Chairman Roger W. Ferguson2001-02-14",NA,-1,NA,NA
"2071","Vice Chairman Roger W. Ferguson2001-01-25",NA,NA,NA,NA
"2072","Vice Chairman Roger W. Ferguson2001-01-12",1,1,NA,NA
"2073","Chairman Alan Greenspan2002-12-19",0.333333333333333,1,0.5,NA
"2074","Governor Mark W. Olson2002-12-13",NA,NA,NA,-1
"2075","Governor Susan S. Bies2002-12-13",1,0,1,NA
"2076","Governor Donald L. Kohn2002-11-22",NA,1,NA,NA
"2077","Governor Ben S. Bernanke2002-11-21",NA,1,-0.6,-1
"2078","Vice Chairman Roger W. Ferguson2002-11-20",1,NA,0,NA
"2079","Chairman Alan Greenspan2002-11-19",-1,NA,0,NA
"2080","Chairman Alan Greenspan2002-11-18",NA,NA,NA,NA
"2081","Governor Mark W. Olson2002-11-18",NA,1,-1,NA
"2082","Governor Susan S. Bies2002-11-12",NA,1,NA,NA
"2083","Governor Mark W. Olson2002-11-12",NA,NA,0,NA
"2084","Vice Chairman Roger W. Ferguson2002-11-12",0.5,0.5,1,NA
"2085","Vice Chairman Roger W. Ferguson2002-11-12",1,0.5,-1,-1
"2086","Chairman Alan Greenspan2002-11-12",1,1,NA,-0.333333333333333
"2087","Governor Ben S. Bernanke2002-11-08",NA,NA,-0.142857142857143,NA
"2088","Governor Edward M. Gramlich2002-11-07",NA,1,NA,NA
"2089","Governor Susan S. Bies2002-11-07",1,NA,1,NA
"2090","Chairman Alan Greenspan2002-10-29",1,NA,NA,NA
"2091","Vice Chairman Roger W. Ferguson2002-10-24",1,0.818181818181818,NA,NA
"2092","Chairman Alan Greenspan2002-10-23",NA,1,NA,NA
"2093","Governor Mark W. Olson2002-10-22",1,1,NA,NA
"2094","Governor Edward M. Gramlich2002-10-16",NA,NA,NA,NA
"2095","Vice Chairman Roger W. Ferguson2002-10-16",NA,NA,1,NA
"2096","Vice Chairman Roger W. Ferguson2002-10-16",NA,NA,NA,NA
"2097","Governor Ben S. Bernanke2002-10-15",1,1,0.428571428571429,NA
"2098","Vice Chairman Roger W. Ferguson2002-10-09",NA,NA,NA,NA
"2099","Governor Susan S. Bies2002-10-08",NA,NA,0.5,NA
"2100","Chairman Alan Greenspan2002-10-07",1,NA,1,NA
"2101","Vice Chairman Roger W. Ferguson2002-10-03",NA,NA,1,NA
"2102","Governor Susan S. Bies2002-10-01",NA,NA,0,NA
"2103","Governor Susan S. Bies2002-09-28",NA,NA,0.5,NA
"2104","Chairman Alan Greenspan2002-09-25",NA,NA,0,NA
"2105","Chairman Alan Greenspan2002-09-25",-1,1,NA,NA
"2106","Chairman Alan Greenspan2002-09-25",NA,1,NA,NA
"2107","Chairman Alan Greenspan2002-08-30",NA,0,1,NA
"2108","Governor Mark W. Olson2002-07-26",NA,NA,1,NA
"2109","Governor Mark W. Olson2002-07-08",NA,NA,NA,NA
"2110","Governor Edward M. Gramlich2002-07-05",NA,NA,NA,1
"2111","Governor Susan S. Bies2002-06-20",NA,NA,1,NA
"2112","Governor Susan S. Bies2002-06-11",NA,NA,0.333333333333333,NA
"2113","Governor Susan S. Bies2002-06-10",NA,NA,-0.5,NA
"2114","Governor Mark W. Olson2002-05-31",NA,NA,1,NA
"2115","Vice Chairman Roger W. Ferguson2002-05-21",NA,NA,-1,NA
"2116","Governor Mark W. Olson2002-05-21",NA,NA,-0.2,NA
"2117","Governor Mark W. Olson2002-05-17",NA,1,NA,NA
"2118","Vice Chairman Roger W. Ferguson2002-05-13",NA,NA,NA,NA
"2119","Vice Chairman Roger W. Ferguson2002-05-11",1,NA,NA,NA
"2120","Chairman Alan Greenspan2002-05-10",NA,NA,0.333333333333333,NA
"2121","Vice Chairman Roger W. Ferguson2002-05-09",NA,NA,0.666666666666667,NA
"2122","Chairman Alan Greenspan2002-05-03",NA,NA,1,NA
"2123","Governor Edward M. Gramlich2002-05-02",NA,NA,NA,NA
"2124","Governor Mark W. Olson2002-04-30",NA,NA,0,NA
"2125","Chairman Alan Greenspan2002-04-22",1,NA,NA,NA
"2126","Governor Edward M. Gramlich2002-04-08",NA,NA,-1,NA
"2127","Chairman Alan Greenspan2002-03-26",NA,NA,NA,NA
"2128","Governor Mark W. Olson2002-03-26",0.333333333333333,1,NA,NA
"2129","Governor Susan S. Bies2002-03-21",NA,NA,0,NA
"2130","Chairman Alan Greenspan2002-03-13",0.333333333333333,1,NA,NA
"2131","Governor Mark W. Olson2002-03-12",1,NA,-0.333333333333333,NA
"2132","Governor Edward M. Gramlich2002-03-07",1,NA,NA,-1
"2133","Vice Chairman Roger W. Ferguson2002-03-04",NA,NA,-1,NA
"2134","Vice Chairman Roger W. Ferguson2002-03-04",NA,NA,1,NA
"2135","Governor Edward M. Gramlich2002-03-01",1,NA,-1,NA
"2136","Governor Susan S. Bies2002-02-28",NA,NA,-0.142857142857143,NA
"2137","Chairman Alan Greenspan2002-02-28",1,1,NA,NA
"2138","Vice Chairman Roger W. Ferguson2002-02-27",1,0.6,NA,NA
"2139","Governor Edward M. Gramlich2002-02-20",NA,1,1,NA
"2140","Governor Mark W. Olson2002-02-08",NA,NA,-1,-1
"2141","Governor Mark W. Olson2002-02-07",NA,NA,0,NA
"2142","Governor Edward M. Gramlich2002-01-18",0.333333333333333,NA,0,NA
"2143","Chairman Alan Greenspan2002-01-16",NA,NA,NA,NA
"2144","Governor Laurence H. Meyer2002-01-16",NA,0,NA,NA
"2145","Vice Chairman Roger W. Ferguson2002-01-16",1,0.6,NA,NA
"2146","Chairman Alan Greenspan2002-01-11",0,0.333333333333333,NA,-1
"2147","Chairman Alan Greenspan2002-01-10",1,1,0,NA
"2148","Vice Chairman Roger W. Ferguson2002-01-08",NA,NA,NA,NA
"2149","Chairman Alan Greenspan2003-12-11",0.5,-1,-1,NA
"2150","Vice Chairman Roger W. Ferguson2003-12-02",NA,NA,-1,NA
"2151","Governor Mark W. Olson2003-11-22",NA,NA,-1,NA
"2152","Vice Chairman Roger W. Ferguson2003-11-21",0,0.333333333333333,NA,NA
"2153","Chairman Alan Greenspan2003-11-20",NA,0,1,-1
"2154","Governor Edward M. Gramlich2003-11-14",NA,NA,NA,NA
"2155","Vice Chairman Roger W. Ferguson2003-11-13",NA,NA,-1,NA
"2156","Governor Ben S. Bernanke2003-11-06",0.142857142857143,1,NA,-1
"2157","Chairman Alan Greenspan2003-11-06",1,1,-1,1
"2158","Governor Susan S. Bies2003-10-31",NA,NA,-1,NA
"2159","Chairman Alan Greenspan2003-10-29",NA,NA,1,NA
"2160","Governor Ben S. Bernanke2003-10-24",NA,NA,1,NA
"2161","Governor Donald L. Kohn2003-10-17",NA,NA,-1,NA
"2162","Governor Ben S. Bernanke2003-10-17",-1,-1,-1,NA
"2163","Governor Edward M. Gramlich2003-10-09",0.333333333333333,NA,-1,NA
"2164","Vice Chairman Roger W. Ferguson2003-10-08",1,1,NA,NA
"2165","Vice Chairman Roger W. Ferguson2003-10-08",NA,NA,0.333333333333333,NA
"2166","Governor Susan S. Bies2003-10-08",0,0.6,0.5,NA
"2167","Governor Ben S. Bernanke2003-10-02",NA,1,0.6,NA
"2168","Governor Edward M. Gramlich2003-10-01",1,1,NA,NA
"2169","Chairman Alan Greenspan2003-09-26",1,NA,NA,NA
"2170","Governor Donald L. Kohn2003-09-24",0.714285714285714,0.882352941176471,0,NA
"2171","Governor Mark W. Olson2003-09-22",1,NA,0.2,NA
"2172","Governor Ben S. Bernanke2003-09-04",1,0.333333333333333,1,-1
"2173","Governor Edward M. Gramlich2003-09-04",NA,NA,NA,NA
"2174","Chairman Alan Greenspan2003-08-29",NA,-1,NA,NA
"2175","Governor Edward M. Gramlich2003-08-18",NA,NA,NA,NA
"2176","Governor Susan S. Bies2003-08-10",NA,NA,-1,NA
"2177","Governor Susan S. Bies2003-08-07",NA,NA,-1,NA
"2178","Governor Ben S. Bernanke2003-07-23",1,1,NA,NA
"2179","Governor Mark W. Olson2003-06-26",NA,NA,1,NA
"2180","Governor Donald L. Kohn2003-06-20",NA,NA,NA,NA
"2181","Vice Chairman Roger W. Ferguson2003-06-17",NA,NA,-0.818181818181818,NA
"2182","Governor Susan S. Bies2003-06-16",NA,NA,-1,NA
"2183","Governor Edward M. Gramlich2003-06-13",1,1,NA,NA
"2184","Governor Ben S. Bernanke2003-06-11",1,NA,-1,NA
"2185","Vice Chairman Roger W. Ferguson2003-06-11",NA,1,0,NA
"2186","Governor Susan S. Bies2003-06-11",NA,NA,-1,NA
"2187","Vice Chairman Roger W. Ferguson2003-06-10",NA,NA,-0.666666666666667,NA
"2188","Governor Donald L. Kohn2003-06-10",1,NA,-1,NA
"2189","Governor Ben S. Bernanke2003-05-31",NA,1,-0.5,1
"2190","Governor Susan S. Bies2003-05-30",NA,NA,1,NA
"2191","Governor Mark W. Olson2003-05-22",-0.333333333333333,0.333333333333333,-1,-1
"2192","Vice Chairman Roger W. Ferguson2003-05-16",1,0.333333333333333,NA,NA
"2193","Chairman Alan Greenspan2003-05-13",NA,NA,NA,NA
"2194","Chairman Alan Greenspan2003-05-08",NA,NA,-1,NA
"2195","Governor Susan S. Bies2003-05-07",NA,NA,-1,NA
"2196","Vice Chairman Roger W. Ferguson2003-04-28",NA,NA,-1,NA
"2197","Governor Ben S. Bernanke2003-04-24",NA,1,NA,1
"2198","Governor Edward M. Gramlich2003-04-24",NA,NA,NA,NA
"2199","Governor Mark W. Olson2003-04-10",NA,NA,-1,NA
"2200","Chairman Alan Greenspan2003-04-09",NA,1,NA,-1
"2201","Vice Chairman Roger W. Ferguson2003-04-09",NA,NA,-1,NA
"2202","Vice Chairman Roger W. Ferguson2003-04-07",1,1,NA,NA
"2203","Chairman Alan Greenspan2003-04-04",NA,1,NA,NA
"2204","Chairman Alan Greenspan2003-04-03",1,NA,-1,NA
"2205","Chairman Alan Greenspan2003-03-28",NA,NA,NA,NA
"2206","Governor Ben S. Bernanke2003-03-25",NA,1,-1,NA
"2207","Governor Donald L. Kohn2003-03-24",NA,NA,NA,NA
"2208","Governor Mark W. Olson2003-03-13",NA,NA,1,NA
"2209","Chairman Alan Greenspan2003-03-07",-1,NA,NA,NA
"2210","Chairman Alan Greenspan2003-03-04",0.6,NA,-1,NA
"2211","Governor Donald L. Kohn2003-02-28",1,0.5,NA,NA
"2212","Governor Susan S. Bies2003-02-27",NA,NA,0,NA
"2213","Governor Ben S. Bernanke2003-02-21",0.714285714285714,1,-0.5,-1
"2214","Vice Chairman Roger W. Ferguson2003-02-12",1,NA,0,NA
"2215","Governor Susan S. Bies2003-02-11",NA,NA,-0.333333333333333,NA
"2216","Governor Mark W. Olson2003-02-06",NA,1,-1,NA
"2217","Vice Chairman Roger W. Ferguson2003-02-05",1,NA,0.333333333333333,NA
"2218","Governor Ben S. Bernanke2003-02-03",1,NA,-1,NA
"2219","Governor Edward M. Gramlich2003-01-04",NA,NA,-1,-1
"2220","Governor Susan S. Bies2004-12-07",NA,NA,-0.333333333333333,NA
"2221","Governor Ben S. Bernanke2004-12-02",NA,NA,NA,NA
"2222","Chairman Alan Greenspan2004-11-19",NA,0.333333333333333,NA,-1
"2223","Governor Susan S. Bies2004-11-18",NA,NA,0.6,NA
"2224","Governor Mark W. Olson2004-11-15",0,1,0,1
"2225","Governor Susan S. Bies2004-11-05",NA,NA,0,NA
"2226","Vice Chairman Roger W. Ferguson2004-10-29",NA,-1,NA,NA
"2227","Vice Chairman Roger W. Ferguson2004-10-26",1,0,NA,NA
"2228","Governor Susan S. Bies2004-10-23",-0.333333333333333,1,0,NA
"2229","Governor Susan S. Bies2004-10-21",NA,NA,1,NA
"2230","Governor Ben S. Bernanke2004-10-21",-1,-0.5,NA,NA
"2231","Chairman Alan Greenspan2004-10-19",-1,NA,-1,-1
"2232","Chairman Alan Greenspan2004-10-15",NA,NA,NA,NA
"2233","Governor Donald L. Kohn2004-10-15",NA,NA,-0.75,NA
"2234","Governor Ben S. Bernanke2004-10-14",NA,1,NA,-1
"2235","Vice Chairman Roger W. Ferguson2004-10-08",NA,NA,-1,NA
"2236","Governor Ben S. Bernanke2004-10-08",NA,-1,NA,NA
"2237","Chairman Alan Greenspan2004-10-07",NA,NA,NA,NA
"2238","Governor Ben S. Bernanke2004-10-07",NA,1,-1,NA
"2239","Vice Chairman Roger W. Ferguson2004-10-07",1,NA,NA,NA
"2240","Vice Chairman Roger W. Ferguson2004-10-06",-1,1,NA,-1
"2241","Chairman Alan Greenspan2004-10-05",NA,NA,NA,NA
"2242","Governor Ben S. Bernanke2004-10-04",NA,NA,-1,NA
"2243","Governor Susan S. Bies2004-09-30",-0.333333333333333,1,NA,NA
"2244","Governor Susan S. Bies2004-09-28",NA,NA,NA,NA
"2245","Governor Edward M. Gramlich2004-09-16",-1,-1,NA,NA
"2246","Governor Edward M. Gramlich2004-09-10",NA,NA,NA,NA
"2247","Chairman Alan Greenspan2004-08-27",0.333333333333333,1,NA,1
"2248","Governor Susan S. Bies2004-08-12",NA,NA,-1,NA
"2249","Governor Edward M. Gramlich2004-08-12",1,NA,NA,NA
"2250","Vice Chairman Roger W. Ferguson2004-07-21",-0.333333333333333,1,-1,NA
"2251","Governor Susan S. Bies2004-07-16",NA,NA,-1,NA
"2252","Governor Susan S. Bies2004-07-15",-0.333333333333333,0.333333333333333,NA,NA
"2253","Vice Chairman Roger W. Ferguson2004-07-07",1,0.25,NA,-1
"2254","Governor Edward M. Gramlich2004-06-24",1,-1,NA,-1
"2255","Governor Susan S. Bies2004-06-22",NA,NA,-0.333333333333333,NA
"2256","Governor Ben S. Bernanke2004-02-26",NA,NA,1,NA
"2257","Governor Mark W. Olson2004-06-15",1,1,NA,NA
"2258","Governor Mark W. Olson2004-06-10",NA,NA,-1,-1
"2259","Chairman Alan Greenspan2004-06-08",0,-1,NA,NA
"2260","Governor Donald L. Kohn2004-06-04",0.6,0.25,NA,NA
"2261","Governor Susan S. Bies2004-06-03",NA,NA,1,NA
"2262","Vice Chairman Roger W. Ferguson2004-05-22",NA,NA,NA,NA
"2263","Governor Edward M. Gramlich2004-05-21",-1,NA,-1,NA
"2264","Chairman Alan Greenspan2004-05-20",1,1,NA,NA
"2265","Governor Ben S. Bernanke2004-05-20",1,1,0,NA
"2266","Governor Edward M. Gramlich2004-05-20",NA,NA,NA,NA
"2267","Governor Susan S. Bies2004-05-19",NA,1,NA,NA
"2268","Governor Susan S. Bies2004-05-17",NA,NA,-1,NA
"2269","Vice Chairman Roger W. Ferguson2004-05-17",NA,NA,-1,NA
"2270","Governor Edward M. Gramlich2004-02-25",NA,-1,NA,-0.333333333333333
"2271","Chairman Alan Greenspan2004-05-13",NA,NA,NA,NA
"2272","Governor Mark W. Olson2004-05-06",NA,1,-0.5,NA
"2273","Chairman Alan Greenspan2004-05-06",-1,0,NA,-1
"2274","Governor Susan S. Bies2004-05-06",NA,NA,0.333333333333333,NA
"2275","Governor Mark W. Olson2004-05-05",NA,NA,NA,NA
"2276","Governor Susan S. Bies2004-04-27",NA,NA,-1,NA
"2277","Chairman Alan Greenspan2004-04-27",NA,NA,1,NA
"2278","Governor Susan S. Bies2004-04-26",NA,1,NA,NA
"2279","Governor Mark W. Olson2004-04-26",NA,NA,NA,NA
"2280","Governor Ben S. Bernanke2004-04-23",0.304347826086957,1,NA,0
"2281","Vice Chairman Roger W. Ferguson2004-04-23",NA,1,1,NA
"2282","Governor Ben S. Bernanke2004-04-22",0.304347826086957,1,NA,0
"2283","Governor Susan S. Bies2004-04-22",0,1,-1,NA
"2284","Governor Ben S. Bernanke2004-04-16",NA,NA,NA,NA
"2285","Chairman Alan Greenspan2004-04-16",NA,NA,NA,NA
"2286","Governor Ben S. Bernanke2004-04-15",-1,NA,NA,NA
"2287","Vice Chairman Roger W. Ferguson2004-04-08",0.0909090909090909,0.333333333333333,-1,NA
"2288","Governor Donald L. Kohn2004-04-01",0,1,1,NA
"2289","Governor Ben S. Bernanke2004-04-01",NA,NA,NA,NA
"2290","Governor Edward M. Gramlich2004-02-25",NA,-1,NA,-0.333333333333333
"2291","Governor Ben S. Bernanke2004-03-30",-0.2,1,NA,NA
"2292","Governor Ben S. Bernanke2004-03-27",NA,NA,NA,NA
"2293","Governor Donald L. Kohn2004-03-26",NA,NA,NA,NA
"2294","Governor Edward M. Gramlich2004-03-26",1,NA,NA,NA
"2295","Governor Donald L. Kohn2004-03-25",0,0.714285714285714,0,NA
"2296","Chairman Alan Greenspan2004-03-25",1,NA,NA,NA
"2297","Chairman Alan Greenspan2004-03-17",NA,NA,-1,NA
"2298","Chairman Alan Greenspan2004-03-12",1,0.333333333333333,NA,NA
"2299","Governor Ben S. Bernanke2004-03-02",-1,NA,-1,NA
"2300","Chairman Alan Greenspan2004-03-02",NA,-1,-1,-1
"2301","Governor Mark W. Olson2004-03-01",NA,NA,NA,NA
"2302","Chairman Alan Greenspan2004-02-27",NA,1,NA,NA
"2303","Governor Mark W. Olson2004-02-27",NA,NA,-1,NA
"2304","Governor Ben S. Bernanke2004-02-26",NA,NA,1,NA
"2305","Governor Susan S. Bies2004-02-26",0.2,1,0,NA
"2306","Governor Susan S. Bies2004-02-25",NA,1,NA,NA
"2307","Governor Edward M. Gramlich2004-02-25",NA,-1,NA,-0.333333333333333
"2308","Chairman Alan Greenspan2004-02-23",NA,NA,-1,NA
"2309","Chairman Alan Greenspan2004-02-20",1,1,NA,NA
"2310","Governor Ben S. Bernanke2004-02-20",NA,NA,1,NA
"2311","Governor Susan S. Bies2004-02-19",NA,NA,-1,NA
"2312","Governor Susan S. Bies2004-02-04",NA,NA,NA,NA
"2313","Chairman Alan Greenspan2004-01-26",1,-1,0,NA
"2314","Governor Ben S. Bernanke2004-01-03",NA,NA,NA,NA
"2315","Chairman Alan Greenspan2004-01-13",NA,1,NA,-1
"2316","Governor Donald L. Kohn2004-01-07",1,1,NA,NA
"2317","Vice Chairman Roger W. Ferguson2004-01-04",NA,0.6,NA,NA
"2318","Governor Ben S. Bernanke2004-01-04",-0.111111111111111,1,NA,NA
"2319","Governor Ben S. Bernanke2004-01-03",NA,NA,NA,NA
"2320","Governor Ben S. Bernanke2004-01-03",NA,NA,1,NA
"2321","Chairman Alan Greenspan2004-01-03",NA,0.333333333333333,-0.111111111111111,NA
"2322","Chairman Alan Greenspan2005-12-14",1,1,NA,NA
"2323","Governor Susan S. Bies2005-12-06",NA,NA,-0.428571428571429,NA
"2324","Governor Mark W. Olson2005-12-05",NA,NA,0,NA
"2325","Chairman Alan Greenspan2005-12-02",NA,-0.5,-1,NA
"2326","Chairman Alan Greenspan2005-12-02",1,NA,NA,NA
"2327","Governor Susan S. Bies2005-11-30",NA,NA,-0.777777777777778,NA
"2328","Vice Chairman Roger W. Ferguson2005-11-29",1,NA,-1,NA
"2329","Vice Chairman Roger W. Ferguson2005-11-28",NA,NA,0.333333333333333,NA
"2330","Vice Chairman Roger W. Ferguson2005-11-15",NA,NA,-0.545454545454545,NA
"2331","Governor Mark W. Olson2005-11-15",NA,NA,1,NA
"2332","Chairman Alan Greenspan2005-11-14",-1,-0.5,-1,-1
"2333","Governor Mark W. Olson2005-11-07",NA,NA,-1,NA
"2334","Vice Chairman Roger W. Ferguson2005-11-03",0,1,-1,NA
"2335","Chairman Alan Greenspan2005-10-27",NA,NA,NA,NA
"2336","Chairman Alan Greenspan2005-10-26",NA,NA,NA,NA
"2337","Governor Donald L. Kohn2005-10-19",-0.5,0.2,1,NA
